DIRECTION,Month of Month,ROUTE_NAME,TIME_PERIOD_NAME,Prc Trips at Crowding Threshold
OUTBOUND,September 2024,037 - 37 CORBETT,1900 Evening (7pm-10pm),0%
OUTBOUND,August 2024,037 - 37 CORBETT,1900 Evening (7pm-10pm),0%
OUTBOUND,July 2024,037 - 37 CORBETT,1900 Evening (7pm-10pm),0%
OUTBOUND,June 2024,037 - 37 CORBETT,1900 Evening (7pm-10pm),0%
OUTBOUND,May 2024,037 - 37 CORBETT,1900 Evening (7pm-10pm),0%
OUTBOUND,April 2024,037 - 37 CORBETT,1900 Evening (7pm-10pm),0%
OUTBOUND,March 2024,037 - 37 CORBETT,1900 Evening (7pm-10pm),0%
OUTBOUND,February 2024,037 - 37 CORBETT,1900 Evening (7pm-10pm),0%
OUTBOUND,January 2024,037 - 37 CORBETT,1900 Evening (7pm-10pm),0%
OUTBOUND,December 2023,037 - 37 CORBETT,1900 Evening (7pm-10pm),0%
OUTBOUND,November 2023,037 - 37 CORBETT,1900 Evening (7pm-10pm),0%
OUTBOUND,October 2023,037 - 37 CORBETT,1900 Evening (7pm-10pm),0%
OUTBOUND,September 2023,037 - 37 CORBETT,1900 Evening (7pm-10pm),0%
OUTBOUND,August 2023,037 - 37 CORBETT,1900 Evening (7pm-10pm),0%
OUTBOUND,July 2023,037 - 37 CORBETT,1900 Evening (7pm-10pm),0%
OUTBOUND,June 2023,037 - 37 CORBETT,1900 Evening (7pm-10pm),0%
OUTBOUND,May 2023,037 - 37 CORBETT,1900 Evening (7pm-10pm),0%
OUTBOUND,April 2023,037 - 37 CORBETT,1900 Evening (7pm-10pm),0%
OUTBOUND,March 2023,037 - 37 CORBETT,1900 Evening (7pm-10pm),0%
OUTBOUND,February 2023,037 - 37 CORBETT,1900 Evening (7pm-10pm),0%
OUTBOUND,January 2023,037 - 37 CORBETT,1900 Evening (7pm-10pm),0%
OUTBOUND,December 2022,037 - 37 CORBETT,1900 Evening (7pm-10pm),0%
OUTBOUND,November 2022,037 - 37 CORBETT,1900 Evening (7pm-10pm),0%
OUTBOUND,October 2022,037 - 37 CORBETT,1900 Evening (7pm-10pm),0%
OUTBOUND,September 2025,037 - 37 CORBETT,2200 Night (10pm-1am),0%
OUTBOUND,June 2025,037 - 37 CORBETT,2200 Night (10pm-1am),0%
OUTBOUND,December 2024,037 - 37 CORBETT,2200 Night (10pm-1am),0%
OUTBOUND,November 2024,037 - 37 CORBETT,2200 Night (10pm-1am),0%
OUTBOUND,June 2024,037 - 37 CORBETT,2200 Night (10pm-1am),0%
OUTBOUND,February 2024,037 - 37 CORBETT,2200 Night (10pm-1am),0%
OUTBOUND,November 2023,037 - 37 CORBETT,2200 Night (10pm-1am),0%
OUTBOUND,October 2023,037 - 37 CORBETT,2200 Night (10pm-1am),0%
OUTBOUND,September 2025,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,August 2025,038 - 38 GEARY,0600 AM Peak (6am-9am),1%
OUTBOUND,July 2025,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,June 2025,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,May 2025,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,April 2025,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,March 2025,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,February 2025,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,January 2025,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,December 2024,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,November 2024,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,October 2024,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,September 2024,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,August 2024,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,July 2024,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,June 2024,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,May 2024,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,April 2024,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,March 2024,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,February 2024,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,January 2024,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,December 2023,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,November 2023,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,October 2023,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,September 2023,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,August 2023,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,July 2023,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,June 2023,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,May 2023,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,April 2023,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,March 2023,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,February 2023,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,January 2023,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,December 2022,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,November 2022,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,October 2022,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,September 2022,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,August 2022,038 - 38 GEARY,0600 AM Peak (6am-9am),1%
OUTBOUND,July 2022,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,June 2022,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,May 2022,038 - 38 GEARY,0600 AM Peak (6am-9am),0%
OUTBOUND,September 2025,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,August 2025,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,July 2025,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,June 2025,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,May 2025,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,April 2025,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,March 2025,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,February 2025,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,January 2025,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,December 2024,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,November 2024,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,October 2024,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,September 2024,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,August 2024,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,July 2024,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,June 2024,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,May 2024,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,April 2024,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,March 2024,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,February 2024,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,January 2024,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,December 2023,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,November 2023,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,October 2023,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,September 2023,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,August 2023,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,July 2023,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,June 2023,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,May 2023,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,April 2023,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,March 2023,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,February 2023,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,January 2023,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,December 2022,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,November 2022,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,October 2022,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,September 2022,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,August 2022,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,July 2022,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,June 2022,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,May 2022,038 - 38 GEARY,0900 Mid-Day (9am-2pm),0%
OUTBOUND,September 2025,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,August 2025,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,July 2025,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,June 2025,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,May 2025,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,April 2025,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,March 2025,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,February 2025,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,January 2025,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,December 2024,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,November 2024,038 - 38 GEARY,1400 School (2pm-4pm),1%
OUTBOUND,October 2024,038 - 38 GEARY,1400 School (2pm-4pm),1%
OUTBOUND,September 2024,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,August 2024,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,July 2024,038 - 38 GEARY,1400 School (2pm-4pm),1%
OUTBOUND,June 2024,038 - 38 GEARY,1400 School (2pm-4pm),1%
OUTBOUND,May 2024,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,April 2024,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,March 2024,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,February 2024,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,January 2024,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,December 2023,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,November 2023,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,October 2023,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,September 2023,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,August 2023,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,July 2023,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,June 2023,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,May 2023,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,April 2023,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,March 2023,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,February 2023,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,January 2023,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,December 2022,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,November 2022,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,October 2022,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,September 2022,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,August 2022,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,July 2022,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,June 2022,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,May 2022,038 - 38 GEARY,1400 School (2pm-4pm),0%
OUTBOUND,September 2025,038 - 38 GEARY,1600 PM Peak (4pm-7pm),3%
OUTBOUND,August 2025,038 - 38 GEARY,1600 PM Peak (4pm-7pm),1%
OUTBOUND,July 2025,038 - 38 GEARY,1600 PM Peak (4pm-7pm),1%
OUTBOUND,June 2025,038 - 38 GEARY,1600 PM Peak (4pm-7pm),0%
OUTBOUND,May 2025,038 - 38 GEARY,1600 PM Peak (4pm-7pm),1%
OUTBOUND,April 2025,038 - 38 GEARY,1600 PM Peak (4pm-7pm),2%
OUTBOUND,March 2025,038 - 38 GEARY,1600 PM Peak (4pm-7pm),1%
OUTBOUND,February 2025,038 - 38 GEARY,1600 PM Peak (4pm-7pm),0%
OUTBOUND,January 2025,038 - 38 GEARY,1600 PM Peak (4pm-7pm),1%
OUTBOUND,December 2024,038 - 38 GEARY,1600 PM Peak (4pm-7pm),0%
OUTBOUND,November 2024,038 - 38 GEARY,1600 PM Peak (4pm-7pm),1%
OUTBOUND,October 2024,038 - 38 GEARY,1600 PM Peak (4pm-7pm),1%
OUTBOUND,September 2024,038 - 38 GEARY,1600 PM Peak (4pm-7pm),1%
OUTBOUND,August 2024,038 - 38 GEARY,1600 PM Peak (4pm-7pm),0%
OUTBOUND,July 2024,038 - 38 GEARY,1600 PM Peak (4pm-7pm),0%
OUTBOUND,June 2024,038 - 38 GEARY,1600 PM Peak (4pm-7pm),1%
OUTBOUND,May 2024,038 - 38 GEARY,1600 PM Peak (4pm-7pm),0%
OUTBOUND,April 2024,038 - 38 GEARY,1600 PM Peak (4pm-7pm),0%
OUTBOUND,March 2024,038 - 38 GEARY,1600 PM Peak (4pm-7pm),0%
OUTBOUND,February 2024,038 - 38 GEARY,1600 PM Peak (4pm-7pm),0%
OUTBOUND,January 2024,038 - 38 GEARY,1600 PM Peak (4pm-7pm),1%
OUTBOUND,December 2023,038 - 38 GEARY,1600 PM Peak (4pm-7pm),1%
OUTBOUND,November 2023,038 - 38 GEARY,1600 PM Peak (4pm-7pm),1%
OUTBOUND,October 2023,038 - 38 GEARY,1600 PM Peak (4pm-7pm),1%
OUTBOUND,September 2023,038 - 38 GEARY,1600 PM Peak (4pm-7pm),0%
OUTBOUND,August 2023,038 - 38 GEARY,1600 PM Peak (4pm-7pm),0%
OUTBOUND,July 2023,038 - 38 GEARY,1600 PM Peak (4pm-7pm),0%
OUTBOUND,June 2023,038 - 38 GEARY,1600 PM Peak (4pm-7pm),0%
OUTBOUND,May 2023,038 - 38 GEARY,1600 PM Peak (4pm-7pm),1%
OUTBOUND,April 2023,038 - 38 GEARY,1600 PM Peak (4pm-7pm),1%
OUTBOUND,March 2023,038 - 38 GEARY,1600 PM Peak (4pm-7pm),1%
OUTBOUND,February 2023,038 - 38 GEARY,1600 PM Peak (4pm-7pm),0%
OUTBOUND,January 2023,038 - 38 GEARY,1600 PM Peak (4pm-7pm),1%
OUTBOUND,December 2022,038 - 38 GEARY,1600 PM Peak (4pm-7pm),0%
OUTBOUND,November 2022,038 - 38 GEARY,1600 PM Peak (4pm-7pm),0%
OUTBOUND,October 2022,038 - 38 GEARY,1600 PM Peak (4pm-7pm),1%
OUTBOUND,September 2022,038 - 38 GEARY,1600 PM Peak (4pm-7pm),0%
OUTBOUND,August 2022,038 - 38 GEARY,1600 PM Peak (4pm-7pm),0%
OUTBOUND,July 2022,038 - 38 GEARY,1600 PM Peak (4pm-7pm),1%
OUTBOUND,June 2022,038 - 38 GEARY,1600 PM Peak (4pm-7pm),0%
OUTBOUND,May 2022,038 - 38 GEARY,1600 PM Peak (4pm-7pm),1%
OUTBOUND,September 2025,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,August 2025,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,July 2025,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,June 2025,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,May 2025,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,April 2025,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,March 2025,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,February 2025,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,January 2025,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,December 2024,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,November 2024,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,October 2024,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,September 2024,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,August 2024,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,July 2024,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,June 2024,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,May 2024,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,April 2024,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,March 2024,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,February 2024,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,January 2024,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,December 2023,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,November 2023,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,October 2023,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,September 2023,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,August 2023,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,July 2023,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,June 2023,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,May 2023,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,April 2023,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,March 2023,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,February 2023,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,January 2023,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,December 2022,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,November 2022,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,October 2022,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,September 2022,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,August 2022,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,July 2022,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,June 2022,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,May 2022,038 - 38 GEARY,1900 Evening (7pm-10pm),0%
OUTBOUND,September 2025,038 - 38 GEARY,2200 Night (10pm-1am),3%
OUTBOUND,August 2025,038 - 38 GEARY,2200 Night (10pm-1am),4%
OUTBOUND,July 2025,038 - 38 GEARY,2200 Night (10pm-1am),4%
OUTBOUND,June 2025,038 - 38 GEARY,2200 Night (10pm-1am),3%
OUTBOUND,May 2025,038 - 38 GEARY,2200 Night (10pm-1am),3%
OUTBOUND,April 2025,038 - 38 GEARY,2200 Night (10pm-1am),1%
OUTBOUND,March 2025,038 - 38 GEARY,2200 Night (10pm-1am),0%
OUTBOUND,February 2025,038 - 38 GEARY,2200 Night (10pm-1am),0%
OUTBOUND,January 2025,038 - 38 GEARY,2200 Night (10pm-1am),0%
OUTBOUND,December 2024,038 - 38 GEARY,2200 Night (10pm-1am),2%
OUTBOUND,November 2024,038 - 38 GEARY,2200 Night (10pm-1am),1%
OUTBOUND,October 2024,038 - 38 GEARY,2200 Night (10pm-1am),3%
OUTBOUND,September 2024,038 - 38 GEARY,2200 Night (10pm-1am),2%
OUTBOUND,August 2024,038 - 38 GEARY,2200 Night (10pm-1am),1%
OUTBOUND,July 2024,038 - 38 GEARY,2200 Night (10pm-1am),3%
OUTBOUND,June 2024,038 - 38 GEARY,2200 Night (10pm-1am),2%
OUTBOUND,May 2024,038 - 38 GEARY,2200 Night (10pm-1am),1%
OUTBOUND,April 2024,038 - 38 GEARY,2200 Night (10pm-1am),2%
OUTBOUND,March 2024,038 - 38 GEARY,2200 Night (10pm-1am),1%
OUTBOUND,February 2024,038 - 38 GEARY,2200 Night (10pm-1am),1%
OUTBOUND,January 2024,038 - 38 GEARY,2200 Night (10pm-1am),1%
OUTBOUND,December 2023,038 - 38 GEARY,2200 Night (10pm-1am),1%
OUTBOUND,November 2023,038 - 38 GEARY,2200 Night (10pm-1am),0%
OUTBOUND,October 2023,038 - 38 GEARY,2200 Night (10pm-1am),0%
OUTBOUND,September 2023,038 - 38 GEARY,2200 Night (10pm-1am),3%
OUTBOUND,August 2023,038 - 38 GEARY,2200 Night (10pm-1am),1%
OUTBOUND,July 2023,038 - 38 GEARY,2200 Night (10pm-1am),4%
OUTBOUND,June 2023,038 - 38 GEARY,2200 Night (10pm-1am),3%
OUTBOUND,May 2023,038 - 38 GEARY,2200 Night (10pm-1am),0%
OUTBOUND,April 2023,038 - 38 GEARY,2200 Night (10pm-1am),2%
OUTBOUND,March 2023,038 - 38 GEARY,2200 Night (10pm-1am),0%
OUTBOUND,February 2023,038 - 38 GEARY,2200 Night (10pm-1am),0%
OUTBOUND,January 2023,038 - 38 GEARY,2200 Night (10pm-1am),0%
OUTBOUND,December 2022,038 - 38 GEARY,2200 Night (10pm-1am),1%
OUTBOUND,November 2022,038 - 38 GEARY,2200 Night (10pm-1am),1%
OUTBOUND,October 2022,038 - 38 GEARY,2200 Night (10pm-1am),1%
OUTBOUND,September 2022,038 - 38 GEARY,2200 Night (10pm-1am),2%
OUTBOUND,August 2022,038 - 38 GEARY,2200 Night (10pm-1am),1%
OUTBOUND,July 2022,038 - 38 GEARY,2200 Night (10pm-1am),2%
OUTBOUND,June 2022,038 - 38 GEARY,2200 Night (10pm-1am),0%
OUTBOUND,May 2022,038 - 38 GEARY,2200 Night (10pm-1am),1%
OUTBOUND,September 2025,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,August 2025,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,July 2025,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,June 2025,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,May 2025,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,April 2025,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,March 2025,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,February 2025,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,January 2025,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,December 2024,038 - 38 GEARY,2500 Owl (1am-6am),1%
OUTBOUND,November 2024,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,October 2024,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,September 2024,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,August 2024,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,July 2024,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,June 2024,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,May 2024,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,April 2024,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,March 2024,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,February 2024,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,January 2024,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,December 2023,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,November 2023,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,October 2023,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,September 2023,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,August 2023,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,July 2023,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,June 2023,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,May 2023,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,April 2023,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,March 2023,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,February 2023,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,January 2023,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,December 2022,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,November 2022,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,October 2022,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,September 2022,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,August 2022,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,July 2022,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,June 2022,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,May 2022,038 - 38 GEARY,2500 Owl (1am-6am),0%
OUTBOUND,September 2025,038R - 38R GEARY RAPID,0600 AM Peak (6am-9am),8%
OUTBOUND,August 2025,038R - 38R GEARY RAPID,0600 AM Peak (6am-9am),4%
OUTBOUND,July 2025,038R - 38R GEARY RAPID,0600 AM Peak (6am-9am),0%
OUTBOUND,June 2025,038R - 38R GEARY RAPID,0600 AM Peak (6am-9am),1%
OUTBOUND,May 2025,038R - 38R GEARY RAPID,0600 AM Peak (6am-9am),6%
OUTBOUND,April 2025,038R - 38R GEARY RAPID,0600 AM Peak (6am-9am),4%
OUTBOUND,March 2025,038R - 38R GEARY RAPID,0600 AM Peak (6am-9am),4%
OUTBOUND,February 2025,038R - 38R GEARY RAPID,0600 AM Peak (6am-9am),4%
OUTBOUND,January 2025,038R - 38R GEARY RAPID,0600 AM Peak (6am-9am),4%
OUTBOUND,December 2024,038R - 38R GEARY RAPID,0600 AM Peak (6am-9am),4%
OUTBOUND,November 2024,038R - 38R GEARY RAPID,0600 AM Peak (6am-9am),4%
OUTBOUND,October 2024,038R - 38R GEARY RAPID,0600 AM Peak (6am-9am),7%
OUTBOUND,September 2024,038R - 38R GEARY RAPID,0600 AM Peak (6am-9am),8%
